fw,mver,lts,dst_name,af,dst_addr,src_addr,proto,ttl,size,result,dup,rcvd,sent,min,max,avg,msm_id,prb_id,timestamp,msm_name,from,type,group_id,step,stored_timestamp
5080,2.6.2,75,45.91.124.33,4,45.91.124.33,192.168.36.21,ICMP,56.0,48,"[{'rtt': 19.346391}, {'rtt': 19.392089}, {'rtt': 19.310848}]",0,3,3,19.310848,19.392089,19.349776,53759714,11608,2023-05-15 18:49:18,Ping,82.197.214.140,ping,53759714,,1684176559
5080,2.6.2,72,45.91.124.33,4,45.91.124.33,208.69.33.79,ICMP,57.0,48,"[{'rtt': 16.299137}, {'rtt': 16.193766}, {'rtt': 16.195701}]",0,3,3,16.193766,16.299137,16.2295346667,53759714,11616,2023-05-15 18:49:18,Ping,208.69.33.79,ping,53759714,,1684176558
5080,2.6.2,79,45.91.124.33,4,45.91.124.33,185.3.128.126,ICMP,59.0,48,"[{'rtt': 8.083589}, {'rtt': 8.000968}, {'rtt': 8.271959}]",0,3,3,8.000968,8.271959,8.1188386667,53759714,11617,2023-05-15 18:49:17,Ping,185.3.128.126,ping,53759714,,1684176558
5080,2.6.2,64,45.91.124.33,4,45.91.124.33,91.151.64.206,ICMP,57.0,48,"[{'rtt': 22.998098}, {'rtt': 22.760597}, {'rtt': 18.107559}]",0,3,3,18.107559,22.998098,21.2887513333,53759714,11619,2023-05-15 18:49:18,Ping,91.151.64.206,ping,53759714,,1684176559
5080,2.6.2,64,45.91.124.33,4,45.91.124.33,91.109.120.23,ICMP,59.0,48,"[{'rtt': 8.804909}, {'rtt': 8.777834}, {'rtt': 8.624418}]",0,3,3,8.624418,8.804909,8.7357203333,53759714,11621,2023-05-15 18:49:17,Ping,91.109.120.23,ping,53759714,,1684176558
5080,2.6.2,58,45.91.124.33,4,45.91.124.33,192.168.0.253,ICMP,54.0,48,"[{'rtt': 31.678293}, {'rtt': 31.673749}, {'rtt': 31.543385}]",0,3,3,31.543385,31.678293,31.631809,53759714,11632,2023-05-15 18:49:16,Ping,78.193.228.86,ping,53759714,,1684176557
5080,2.6.2,46,45.91.124.33,4,45.91.124.33,192.168.1.16,ICMP,54.0,48,"[{'rtt': 29.615034}, {'rtt': 32.713796}, {'rtt': 33.526797}]",0,3,3,29.615034,33.526797,31.9518756667,53759714,11633,2023-05-15 18:49:17,Ping,84.195.180.55,ping,53759714,,1684176558
5080,2.6.2,2,45.91.124.33,4,45.91.124.33,192.168.1.19,ICMP,53.0,48,"[{'rtt': 21.244559}, {'rtt': 21.16957}, {'rtt': 20.401786}]",0,3,3,20.401786,21.244559,20.9386383333,53759714,11639,2023-05-15 18:49:19,Ping,109.132.6.27,ping,53759714,,1684176558
5080,2.6.2,43,45.91.124.33,4,45.91.124.33,192.168.66.112,ICMP,59.0,48,"[{'rtt': 26.141562}, {'rtt': 26.303497}, {'rtt': 26.051892}]",0,3,3,26.051892,26.303497,26.1656503333,53759714,11642,2023-05-15 18:49:17,Ping,77.171.134.192,ping,53759714,,1684176558
5080,2.6.2,21,45.91.124.33,4,45.91.124.33,192.168.2.10,ICMP,55.0,48,"[{'rtt': 29.485532}, {'rtt': 29.199347}, {'rtt': 28.908267}]",0,3,3,28.908267,29.485532,29.1977153333,53759714,11663,2023-05-15 18:49:17,Ping,213.219.177.206,ping,53759714,,1684176558
5080,2.6.2,1,45.91.124.33,4,45.91.124.33,192.168.0.110,ICMP,55.0,48,"[{'rtt': 31.283494}, {'rtt': 30.907275}, {'rtt': 31.356449}]",0,3,3,30.907275,31.356449,31.182406,53759714,11667,2023-05-15 18:49:18,Ping,212.233.32.88,ping,53759714,,1684176559
5080,2.6.2,89,45.91.124.33,4,45.91.124.33,192.168.50.104,ICMP,55.0,48,"[{'rtt': 45.055961}, {'rtt': 45.995872}, {'rtt': 45.920892}]",0,3,3,45.055961,45.995872,45.657575,53759714,11688,2023-05-15 18:49:17,Ping,81.25.110.253,ping,53759714,,1684176558
5080,2.6.2,84,45.91.124.33,4,45.91.124.33,145.220.0.33,ICMP,58.0,48,"[{'rtt': 22.657517}, {'rtt': 22.498188}, {'rtt': 22.762062}]",0,3,3,22.498188,22.762062,22.6392556667,53759714,11690,2023-05-15 18:49:17,Ping,145.220.0.33,ping,53759714,,1684176558
5080,2.6.2,25,45.91.124.33,4,45.91.124.33,144.120.64.131,ICMP,48.0,48,"[{'rtt': 334.796851}, {'rtt': 334.763791}, {'rtt': 334.849704}]",0,3,3,334.763791,334.849704,334.8034486667,53759714,11691,2023-05-15 18:49:19,Ping,144.120.64.131,ping,53759714,,1684176560
5080,2.6.2,72,45.91.124.33,4,45.91.124.33,192.87.28.101,ICMP,58.0,48,"[{'rtt': 22.870187}, {'rtt': 22.893787}, {'rtt': 22.778807}]",0,3,3,22.778807,22.893787,22.8475936667,53759714,11698,2023-05-15 18:49:17,Ping,192.87.28.101,ping,53759714,,1684176558
5080,2.6.2,83,45.91.124.33,4,45.91.124.33,192.168.190.150,ICMP,53.0,48,"[{'rtt': 36.490752}, {'rtt': 35.495139}, {'rtt': 36.461007}]",0,3,3,35.495139,36.490752,36.148966,53759714,11702,2023-05-15 18:49:18,Ping,81.83.5.81,ping,53759714,,1684176558
5080,2.6.2,61,45.91.124.33,4,45.91.124.33,192.168.200.101,ICMP,59.0,48,"[{'rtt': 39.388811}, {'rtt': 37.642992}, {'rtt': 37.707109}]",0,3,3,37.642992,39.388811,38.246304,53759714,11707,2023-05-15 18:49:17,Ping,87.123.40.82,ping,53759714,,1684176558
5080,2.6.2,66,45.91.124.33,4,45.91.124.33,10.20.0.6,ICMP,54.0,48,"[{'rtt': 30.95248}, {'rtt': 30.508816}, {'rtt': 31.245427}]",0,3,3,30.508816,31.245427,30.902241,53759714,11710,2023-05-15 18:49:17,Ping,213.49.46.87,ping,53759714,,1684176558
5080,2.6.2,63,45.91.124.33,4,45.91.124.33,192.168.178.33,ICMP,52.0,48,"[{'rtt': 24.662974}, {'rtt': 23.906322}, {'rtt': 23.966407}]",0,3,3,23.906322,24.662974,24.1785676667,53759714,11713,2023-05-15 18:49:18,Ping,45.95.236.68,ping,53759714,,1684176559
5080,2.6.2,48,45.91.124.33,4,45.91.124.33,172.16.3.200,ICMP,53.0,48,"[{'rtt': 14.511717}, {'rtt': 14.563716}, {'rtt': 14.639827}]",0,3,3,14.511717,14.639827,14.5717533333,53759714,11722,2023-05-15 18:49:18,Ping,90.18.244.139,ping,53759714,,1684176558
5080,2.6.2,47,45.91.124.33,4,45.91.124.33,192.168.9.157,ICMP,55.0,48,"[{'rtt': 46.15836}, {'rtt': 46.367495}, {'rtt': 45.892335}]",0,3,3,45.892335,46.367495,46.1393966667,53759714,11723,2023-05-15 18:49:18,Ping,185.80.195.78,ping,53759714,,1684176558
5080,2.6.2,22,45.91.124.33,4,45.91.124.33,10.10.16.66,ICMP,56.0,48,"[{'rtt': 14.427178}, {'rtt': 15.038764}, {'rtt': 14.038622}]",0,3,3,14.038622,15.038764,14.5015213333,53759714,11731,2023-05-15 18:49:36,Ping,85.208.144.21,ping,53759714,,1684176576
5080,2.6.2,51,45.91.124.33,4,45.91.124.33,192.168.0.11,ICMP,57.0,48,"[{'rtt': 27.367675}, {'rtt': 26.942837}, {'rtt': 26.864661}]",0,3,3,26.864661,27.367675,27.058391,53759714,11733,2023-05-15 18:49:17,Ping,88.173.63.147,ping,53759714,,1684176558
5080,2.6.2,44,45.91.124.33,4,45.91.124.33,10.20.30.197,ICMP,50.0,48,"[{'rtt': 37.122939}, {'rtt': 37.28196}, {'rtt': 37.026744}]",0,3,3,37.026744,37.28196,37.143881,53759714,11737,2023-05-15 18:49:18,Ping,178.17.127.246,ping,53759714,,1684176558
5080,2.6.2,20,45.91.124.33,4,45.91.124.33,192.168.97.106,ICMP,53.0,48,"[{'rtt': 24.536411}, {'rtt': 24.5347}, {'rtt': 24.27675}]",0,3,3,24.27675,24.536411,24.449286999999998,53759714,11743,2023-05-15 18:49:36,Ping,5.183.0.82,ping,53759714,,1684176577
5080,2.6.2,21,45.91.124.33,4,45.91.124.33,204.139.52.240,ICMP,55.0,48,"[{'rtt': 99.041875}, {'rtt': 104.098835}, {'rtt': 99.001805}]",0,3,3,99.001805,104.098835,100.7141716667,53759714,11747,2023-05-15 18:49:17,Ping,204.139.52.240,ping,53759714,,1684176558
5080,2.6.2,4,45.91.124.33,4,45.91.124.33,84.88.81.123,ICMP,48.0,48,"[{'rtt': 61.445122}, {'rtt': 61.286544}, {'rtt': 61.288212}]",0,3,3,61.286544,61.445122,61.3399593333,53759714,11749,2023-05-15 18:49:20,Ping,84.88.81.123,ping,53759714,,1684176558
5080,2.6.2,17,45.91.124.33,4,45.91.124.33,192.168.1.250,ICMP,52.0,48,"[{'rtt': 68.095684}, {'rtt': 63.414249}, {'rtt': 63.768896}]",0,3,3,63.414249,68.095684,65.092943,53759714,11758,2023-05-15 18:49:18,Ping,91.145.79.50,ping,53759714,,1684176559
5080,2.6.2,19,45.91.124.33,4,45.91.124.33,192.168.1.128,ICMP,52.0,48,"[{'rtt': 204.924769}, {'rtt': 205.211919}, {'rtt': 205.197944}]",0,3,3,204.924769,205.211919,205.111544,53759714,11760,2023-05-15 18:49:18,Ping,167.62.240.250,ping,53759714,,1684176558
5080,2.6.2,91,45.91.124.33,4,45.91.124.33,86.49.47.111,ICMP,51.0,48,"[{'rtt': 33.94652}, {'rtt': 33.990343}, {'rtt': 32.901611}]",0,3,3,32.901611,33.990343,33.6128246667,53759714,11767,2023-05-15 18:49:16,Ping,86.49.47.111,ping,53759714,,1684176557
5080,2.6.2,104,45.91.124.33,4,45.91.124.33,192.168.0.1,ICMP,53.0,48,"[{'rtt': 16.864003}, {'rtt': 16.288886}, {'rtt': 17.046902}]",0,3,3,16.288886,17.046902,16.7332636667,53759714,11768,2023-05-15 18:49:16,Ping,86.229.174.100,ping,53759714,,1684176557
5080,2.6.2,79,45.91.124.33,4,45.91.124.33,192.168.0.33,ICMP,57.0,48,"[{'rtt': 32.256545}, {'rtt': 31.530342}, {'rtt': 31.939953}]",0,3,3,31.530342,32.256545,31.9089466667,53759714,11790,2023-05-15 18:49:18,Ping,82.64.231.149,ping,53759714,,1684176558
5080,2.6.2,64,45.91.124.33,4,45.91.124.33,192.168.102.3,ICMP,57.0,48,"[{'rtt': 49.789577}, {'rtt': 49.656779}, {'rtt': 49.577383}]",0,3,3,49.577383,49.789577,49.6745796667,53759714,11794,2023-05-15 18:49:18,Ping,176.36.249.139,ping,53759714,,1684176560
5080,2.6.2,72,45.91.124.33,4,45.91.124.33,137.44.18.157,ICMP,47.0,48,"[{'rtt': 21.879209}, {'rtt': 21.672064}, {'rtt': 21.617302}]",0,3,3,21.617302,21.879209,21.7228583333,53759714,11802,2023-05-15 18:49:18,Ping,137.44.18.157,ping,53759714,,1684176558
5080,2.6.2,54,45.91.124.33,4,45.91.124.33,172.16.254.150,ICMP,50.0,48,"[{'rtt': 31.673856999999998}, {'rtt': 31.784415}, {'rtt': 24.652171}]",0,3,3,24.652171,31.784415,29.3701476667,53759714,11807,2023-05-15 18:49:18,Ping,86.26.182.168,ping,53759714,,1684176558
5080,2.6.2,63,45.91.124.33,4,45.91.124.33,192.168.1.16,ICMP,50.0,48,"[{'rtt': 64.113885}, {'rtt': 63.135348}, {'rtt': 63.459563}]",0,3,3,63.135348,64.113885,63.5695986667,53759714,11809,2023-05-15 18:49:18,Ping,89.27.78.177,ping,53759714,,1684176559
5080,2.6.2,61,45.91.124.33,4,45.91.124.33,192.168.1.12,ICMP,52.0,48,"[{'rtt': 26.302501}, {'rtt': 24.767629}, {'rtt': 24.477617}]",0,3,3,24.477617,26.302501,25.1825823333,53759714,11813,2023-05-15 18:49:17,Ping,84.45.155.58,ping,53759714,,1684176557
5080,2.6.2,45,45.91.124.33,4,45.91.124.33,192.168.188.26,ICMP,54.0,48,"[{'rtt': 34.161108}, {'rtt': 32.253957}, {'rtt': 32.346137}]",0,3,3,32.253957,34.161108,32.9204006667,53759714,11815,2023-05-15 18:49:17,Ping,92.73.27.162,ping,53759714,,1684176558
5080,2.6.2,3,45.91.124.33,4,45.91.124.33,192.168.0.158,ICMP,49.0,48,"[{'rtt': 203.800035}, {'rtt': 183.325419}, {'rtt': 184.381369}]",0,3,3,183.325419,203.800035,190.5022743333,53759714,11824,2023-05-15 18:49:17,Ping,46.125.77.250,ping,53759714,,1684176558
5080,2.6.2,19,45.91.124.33,4,45.91.124.33,192.168.0.44,ICMP,57.0,48,"[{'rtt': 21.40572}, {'rtt': 21.448194}, {'rtt': 21.369976}]",0,3,3,21.369976,21.448194,21.4079633333,53759714,11828,2023-05-15 18:49:37,Ping,82.64.101.188,ping,53759714,,1684176578
5080,2.6.2,21,45.91.124.33,4,45.91.124.33,10.0.0.124,ICMP,54.0,48,"[{'rtt': 19.569166}, {'rtt': 19.645155}, {'rtt': 19.957639}]",0,3,3,19.569166,19.957639,19.7239866667,53759714,11833,2023-05-15 18:49:16,Ping,91.176.44.78,ping,53759714,,1684176558
5080,2.6.2,24,45.91.124.33,4,45.91.124.33,192.168.1.68,ICMP,53.0,48,"[{'rtt': 40.222574}, {'rtt': 38.081187}, {'rtt': 37.241274}]",0,3,3,37.241274,40.222574,38.5150116667,53759714,11835,2023-05-15 18:49:18,Ping,78.22.166.11,ping,53759714,,1684176558
5080,2.6.2,11,45.91.124.33,4,45.91.124.33,192.168.8.159,ICMP,52.0,48,"[{'rtt': 38.781062}, {'rtt': 40.309651}, {'rtt': 33.417031}]",0,3,3,33.417031,40.309651,37.5025813333,53759714,11863,2023-05-15 18:49:18,Ping,31.16.178.60,ping,53759714,,1684176558
5080,2.6.2,102,45.91.124.33,4,45.91.124.33,192.168.3.221,ICMP,51.0,48,"[{'rtt': 124.09507}, {'rtt': 129.414783}, {'rtt': 121.876504}]",0,3,3,121.876504,129.414783,125.1287856667,53759714,11864,2023-05-15 18:49:27,Ping,24.141.233.149,ping,53759714,,1684176558
5080,2.6.2,84,45.91.124.33,4,45.91.124.33,10.99.0.8,ICMP,49.0,48,"[{'rtt': 31.086519}, {'rtt': 30.652395}, {'rtt': 29.935899}]",0,3,3,29.935899,31.086519,30.558271,53759714,11868,2023-05-15 18:49:18,Ping,51.148.143.242,ping,53759714,,1684176558
5080,2.6.2,74,45.91.124.33,4,45.91.124.33,192.168.1.10,ICMP,53.0,48,"[{'rtt': 16.075637}, {'rtt': 14.694085}, {'rtt': 14.744116}]",0,3,3,14.694085,16.075637,15.1712793333,53759714,11873,2023-05-15 18:49:17,Ping,90.78.110.193,ping,53759714,,1684176557
5080,2.6.2,73,45.91.124.33,4,45.91.124.33,31.31.44.97,ICMP,56.0,48,"[{'rtt': 53.294743}, {'rtt': 41.827264}, {'rtt': 41.774859}]",0,3,3,41.774859,53.294743,45.6322886667,53759714,11877,2023-05-15 18:49:16,Ping,31.31.44.97,ping,53759714,,1684176557
5080,2.6.2,90,45.91.124.33,4,45.91.124.33,217.115.16.125,ICMP,59.0,48,"[{'rtt': 22.029644}, {'rtt': 22.010239}, {'rtt': 21.908348}]",0,3,3,21.908348,22.029644,21.9827436667,53759714,11880,2023-05-15 18:49:36,Ping,217.115.16.125,ping,53759714,,1684176576
5080,2.6.2,53,45.91.124.33,4,45.91.124.33,10.30.1.199,ICMP,55.0,48,"[{'rtt': 39.319247}, {'rtt': 39.425166}, {'rtt': 39.996437}]",0,3,3,39.319247,39.996437,39.5802833333,53759714,11900,2023-05-15 18:49:17,Ping,213.219.158.76,ping,53759714,,1684176557
5080,2.6.2,50,45.91.124.33,4,45.91.124.33,192.168.1.41,ICMP,55.0,48,"[{'rtt': 53.91878}, {'rtt': 53.712174}, {'rtt': 53.658703}]",0,3,3,53.658703,53.91878,53.763219,53759714,11903,2023-05-15 18:49:18,Ping,89.151.222.46,ping,53759714,,1684176558
5080,2.6.2,29,45.91.124.33,4,45.91.124.33,192.168.10.11,ICMP,53.0,48,"[{'rtt': 35.856445}, {'rtt': 34.640467}, {'rtt': 32.218796}]",0,3,3,32.218796,35.856445,34.2385693333,53759714,11917,2023-05-15 18:49:16,Ping,217.123.62.193,ping,53759714,,1684176558
5080,2.6.2,42,45.91.124.33,4,45.91.124.33,192.168.100.141,ICMP,35.0,48,"[{'rtt': 164.975339}, {'rtt': 161.786681}, {'rtt': 163.927385}]",0,3,3,161.786681,164.975339,163.563135,53759714,11918,2023-05-15 18:49:18,Ping,76.133.71.157,ping,53759714,,1684176559
5080,2.6.2,14,45.91.124.33,4,45.91.124.33,192.168.0.173,ICMP,52.0,48,"[{'rtt': 42.626525}, {'rtt': 33.351945}, {'rtt': 33.83669}]",0,3,3,33.351945,42.626525,36.6050533333,53759714,11939,2023-05-15 18:49:36,Ping,94.226.216.59,ping,53759714,,1684176578
5080,2.6.2,16,45.91.124.33,4,45.91.124.33,185.21.165.3,ICMP,55.0,48,"[{'rtt': 29.388527}, {'rtt': 29.480436}, {'rtt': 29.570632}]",0,3,3,29.388527,29.570632,29.479865,53759714,11942,2023-05-15 18:49:18,Ping,185.21.165.3,ping,53759714,,1684176564
5080,2.6.2,15,45.91.124.33,4,45.91.124.33,156.62.209.200,ICMP,42.0,48,"[{'rtt': 298.255668}, {'rtt': 297.909667}, {'rtt': 297.864944}]",0,3,3,297.864944,298.255668,298.010093,53759714,11947,2023-05-15 18:49:18,Ping,156.62.209.200,ping,53759714,,1684176558
5080,2.6.2,16,45.91.124.33,4,45.91.124.33,192.168.0.251,ICMP,57.0,48,"[{'rtt': 33.630868}, {'rtt': 33.835653}, {'rtt': 34.184294}]",0,3,3,33.630868,34.184294,33.883605,53759714,11950,2023-05-15 18:49:17,Ping,82.66.178.198,ping,53759714,,1684176558
5080,2.6.2,95,45.91.124.33,4,45.91.124.33,192.168.50.34,ICMP,249.0,48,"[{'rtt': 33.551886}, {'rtt': 33.81135}, {'rtt': 34.031601}]",0,3,3,33.551886,34.031601,33.798279,53759714,11952,2023-05-15 18:49:17,Ping,91.62.161.199,ping,53759714,,1684176558
5080,2.6.2,76,45.91.124.33,4,45.91.124.33,192.168.11.118,ICMP,56.0,48,"[{'rtt': 40.969654}, {'rtt': 39.518791}, {'rtt': 40.596414}]",0,3,3,39.518791,40.969654,40.3616196667,53759714,11962,2023-05-15 18:49:18,Ping,185.107.12.166,ping,53759714,,1684176559
5080,2.6.2,74,45.91.124.33,4,45.91.124.33,192.168.1.119,ICMP,54.0,48,"[{'rtt': 152.195237}, {'rtt': 151.902757}, {'rtt': 151.911143}]",0,3,3,151.902757,152.195237,152.0030456667,53759714,11967,2023-05-15 18:49:18,Ping,172.218.131.131,ping,53759714,,1684176559
5080,2.6.2,80,45.91.124.33,4,45.91.124.33,192.168.1.157,ICMP,54.0,48,"[{'rtt': 55.250229}, {'rtt': 54.736967}, {'rtt': 54.941904}]",0,3,3,54.736967,55.250229,54.9763666667,53759714,11968,2023-05-15 18:49:16,Ping,88.115.233.105,ping,53759714,,1684176557
5080,2.6.2,77,45.91.124.33,4,45.91.124.33,192.168.2.147,ICMP,55.0,48,"[{'rtt': 29.186094}, {'rtt': 57.686736}, {'rtt': 27.349951}]",0,3,3,27.349951,57.686736,38.0742603333,53759714,11974,2023-05-15 18:49:18,Ping,84.176.227.22,ping,53759714,,1684176559
5080,2.6.2,74,45.91.124.33,4,45.91.124.33,10.200.83.9,ICMP,56.0,48,"[{'rtt': 145.222141}, {'rtt': 147.88241}, {'rtt': 150.09175}]",0,3,3,145.222141,150.09175,147.7321003333,53759714,11978,2023-05-15 18:49:19,Ping,110.226.181.40,ping,53759714,,1684176558
5080,2.6.2,67,45.91.124.33,4,45.91.124.33,192.168.70.194,ICMP,51.0,48,"[{'rtt': 19.877338}, {'rtt': 19.887593}, {'rtt': 19.740392}]",0,3,3,19.740392,19.887593,19.8351076667,53759714,11983,2023-05-15 18:49:16,Ping,209.240.1.118,ping,53759714,,1684176559
5080,2.6.2,60,45.91.124.33,4,45.91.124.33,192.168.0.30,ICMP,55.0,48,"[{'rtt': 53.600132}, {'rtt': 44.428419}, {'rtt': 45.083311}]",0,3,3,44.428419,53.600132,47.703954,53759714,11990,2023-05-15 18:49:17,Ping,5.61.175.72,ping,53759714,,1684176558
5080,2.6.2,60,45.91.124.33,4,45.91.124.33,192.168.100.254,ICMP,57.0,48,"[{'rtt': 67.105676}, {'rtt': 66.949345}, {'rtt': 66.790729}]",0,3,3,66.790729,67.105676,66.9485833333,53759714,11992,2023-05-15 18:49:18,Ping,94.233.206.51,ping,53759714,,1684176559
5080,2.6.2,43,45.91.124.33,4,45.91.124.33,192.168.1.229,ICMP,49.0,48,"[{'rtt': 32.305631}, {'rtt': 31.679501}, {'rtt': 31.721036}]",0,3,3,31.679501,32.305631,31.902056,53759714,11997,2023-05-15 18:49:18,Ping,81.154.236.223,ping,53759714,,1684176559
5080,2.6.2,4,45.91.124.33,4,45.91.124.33,192.168.12.204,ICMP,54.0,48,"[{'rtt': 23.716354}, {'rtt': 23.97211}, {'rtt': 25.445659}]",0,3,3,23.716354,25.445659,24.378041,53759714,11999,2023-05-15 18:49:19,Ping,67.208.52.51,ping,53759714,,1684176558
5080,2.6.2,36,45.91.124.33,4,45.91.124.33,10.0.0.83,ICMP,50.0,48,"[{'rtt': 107.597653}, {'rtt': 105.669806}, {'rtt': 104.967112}]",0,3,3,104.967112,107.597653,106.0781903333,53759714,12012,2023-05-15 18:49:18,Ping,73.198.153.237,ping,53759714,,1684176558
5080,2.6.2,0,45.91.124.33,4,45.91.124.33,192.168.33.51,ICMP,54.0,48,"[{'rtt': 26.611278}, {'rtt': 25.960264}, {'rtt': 26.584783}]",0,3,3,25.960264,26.611278,26.3854416667,53759714,12014,2023-05-15 18:49:17,Ping,88.140.185.246,ping,53759714,,1684176558
5080,2.6.2,21,45.91.124.33,4,45.91.124.33,192.168.1.44,ICMP,55.0,48,"[{'rtt': 26.902012}, {'rtt': 27.444969}, {'rtt': 27.047038}]",0,3,3,26.902012,27.444969,27.1313396667,53759714,12020,2023-05-15 18:49:18,Ping,78.117.166.5,ping,53759714,,1684176558
5080,2.6.2,3,45.91.124.33,4,45.91.124.33,10.14.7.128,ICMP,47.0,48,"[{'rtt': 23.439455}, {'rtt': 23.442571}, {'rtt': 23.669831}]",0,3,3,23.439455,23.669831,23.5172856667,53759714,12022,2023-05-15 18:49:17,Ping,62.233.126.253,ping,53759714,,1684176558
5080,2.6.2,12,45.91.124.33,4,45.91.124.33,192.168.1.189,ICMP,49.0,48,"[{'rtt': 26.78689}, {'rtt': 26.375877}, {'rtt': 26.308917}]",0,3,3,26.308917,26.78689,26.4905613333,53759714,12023,2023-05-15 18:49:16,Ping,86.182.233.200,ping,53759714,,1684176558
5080,2.6.2,0,45.91.124.33,4,45.91.124.33,192.168.2.169,ICMP,55.0,48,"[{'rtt': 21.946801999999998}, {'rtt': 22.137068}, {'rtt': 21.974277999999998}]",0,3,3,21.946801999999998,22.137068,22.0193826667,53759714,12025,2023-05-15 18:49:18,Ping,81.187.79.247,ping,53759714,,1684176558
5080,2.6.2,18,45.91.124.33,4,45.91.124.33,192.168.1.239,ICMP,53.0,48,"[{'rtt': 31.725475}, {'rtt': 31.566624}, {'rtt': 31.693154}]",0,3,3,31.566624,31.725475,31.661751,53759714,12028,2023-05-15 18:49:17,Ping,87.139.198.61,ping,53759714,,1684176558
5080,2.6.2,98,45.91.124.33,4,45.91.124.33,192.168.15.21,ICMP,59.0,48,"[{'rtt': 45.631372}, {'rtt': 42.158066}, {'rtt': 42.214057}]",0,3,3,42.158066,45.631372,43.3344983333,53759714,12038,2023-05-15 18:49:17,Ping,92.117.203.108,ping,53759714,,1684176558
5080,2.6.2,84,45.91.124.33,4,45.91.124.33,192.168.27.7,ICMP,55.0,48,"[{'rtt': 25.379435}, {'rtt': 25.92465}, {'rtt': 25.302565}]",0,3,3,25.302565,25.92465,25.53555,53759714,12049,2023-05-15 18:49:16,Ping,178.238.153.142,ping,53759714,,1684176558
5080,2.6.2,84,45.91.124.33,4,45.91.124.33,137.205.204.225,ICMP,49.0,48,"[{'rtt': 18.921184}, {'rtt': 18.882473}, {'rtt': 18.990864}]",0,3,3,18.882473,18.990864,18.931507,53759714,12053,2023-05-15 18:49:18,Ping,137.205.204.225,ping,53759714,,1684176558
5080,2.6.2,71,45.91.124.33,4,45.91.124.33,192.168.1.65,ICMP,45.0,48,"[{'rtt': 120.690235}, {'rtt': 118.94642}, {'rtt': 113.665241}]",0,3,3,113.665241,120.690235,117.7672986667,53759714,12060,2023-05-15 18:49:17,Ping,73.45.83.45,ping,53759714,,1684176559
5080,2.6.2,73,45.91.124.33,4,45.91.124.33,192.168.0.10,ICMP,50.0,48,"[{'rtt': 25.310243}, {'rtt': 24.775823}, {'rtt': 24.732345}]",0,3,3,24.732345,25.310243,24.9394703333,53759714,12061,2023-05-15 18:49:17,Ping,178.238.167.237,ping,53759714,,1684176558
5080,2.6.2,71,45.91.124.33,4,45.91.124.33,172.24.29.125,ICMP,50.0,48,"[{'rtt': 66.061526}, {'rtt': 66.205941}, {'rtt': 66.004457}]",0,3,3,66.004457,66.205941,66.0906413333,53759714,12063,2023-05-15 18:49:18,Ping,185.25.200.131,ping,53759714,,1684176559
5080,2.6.2,70,45.91.124.33,4,45.91.124.33,192.168.88.185,ICMP,57.0,48,"[{'rtt': 62.925649}, {'rtt': 62.629082}, {'rtt': 62.673348}]",0,3,3,62.629082,62.925649,62.742693,53759714,12066,2023-05-15 18:49:16,Ping,185.155.19.66,ping,53759714,,1684176558
5080,2.6.2,65,45.91.124.33,4,45.91.124.33,10.198.0.7,ICMP,55.0,48,"[{'rtt': 16.86963}, {'rtt': 16.90508}, {'rtt': 17.226209}]",0,3,3,16.86963,17.226209,17.0003063333,53759714,12076,2023-05-15 18:49:17,Ping,193.190.147.188,ping,53759714,,1684176558
5080,2.6.2,64,45.91.124.33,4,45.91.124.33,10.2.0.14,ICMP,56.0,48,"[{'rtt': 47.238945}, {'rtt': 46.820378}, {'rtt': 47.004192}]",0,3,3,46.820378,47.238945,47.0211716667,53759714,12078,2023-05-15 18:49:18,Ping,212.111.203.5,ping,53759714,,1684176559
5080,2.6.2,16,45.91.124.33,4,45.91.124.33,172.31.4.65,ICMP,56.0,48,"[{'rtt': 24.260865}, {'rtt': 24.540741}, {'rtt': 24.660525}]",0,3,3,24.260865,24.660525,24.487377,53759714,12087,2023-05-15 18:49:36,Ping,31.201.26.229,ping,53759714,,1684176577
5080,2.6.2,44,45.91.124.33,4,45.91.124.33,172.17.100.191,ICMP,249.0,48,"[{'rtt': 24.954014}, {'rtt': 24.5989}, {'rtt': 25.136963}]",0,3,3,24.5989,25.136963,24.8966256667,53759714,12092,2023-05-15 18:49:18,Ping,217.86.46.26,ping,53759714,,1684176558
5080,2.6.2,45,45.91.124.33,4,45.91.124.33,216.73.79.42,ICMP,49.0,48,"[{'rtt': 129.436868}, {'rtt': 129.058256}, {'rtt': 129.604069}]",0,3,3,129.058256,129.604069,129.3663976667,53759714,12093,2023-05-15 18:49:17,Ping,216.73.79.42,ping,53759714,,1684176558
5080,2.6.2,12,45.91.124.33,4,45.91.124.33,192.168.28.63,ICMP,48.0,48,"[{'rtt': 156.308129}, {'rtt': 157.561449}, {'rtt': 156.823357}]",0,3,3,156.308129,157.561449,156.897645,53759714,12100,2023-05-15 18:49:36,Ping,68.228.196.161,ping,53759714,,1684176578
5080,2.6.2,4,45.91.124.33,4,45.91.124.33,192.168.0.17,ICMP,44.0,48,"[{'rtt': 176.666715}, {'rtt': 195.673728}, {'rtt': 192.674006}]",0,3,3,176.666715,195.673728,188.3381496667,53759714,12103,2023-05-15 18:49:18,Ping,64.188.176.13,ping,53759714,,1684176559
