fw,mver,lts,dst_name,ttr,af,dst_addr,src_addr,proto,ttl,size,result,dup,rcvd,sent,min,max,avg,msm_id,prb_id,timestamp,msm_name,from,type,group_id,step,stored_timestamp
5080,2.6.2,36,ch-europe-north1.storage.googleapis.com,15.955597,4,142.250.181.208,10.0.0.90,ICMP,117.0,48,"[{'rtt': 5.480065}, {'rtt': 4.90993}, {'rtt': 5.482401}]",0,3,3,4.90993,5.482401,5.2907986667,50949595,29377,2023-03-15 13:37:50,Ping,93.181.36.79,ping,50949595,,1678887471
5080,2.6.2,123,ch-europe-north1.storage.googleapis.com,45.848066,4,142.251.36.48,192.168.178.21,ICMP,113.0,48,"[{'rtt': 29.678871}, {'rtt': 28.223333}, {'rtt': 27.896873}]",0,3,3,27.896873,29.678871,28.5996923333,50949595,29415,2023-03-15 13:37:50,Ping,84.246.202.232,ping,50949595,,1678887470
4790,,23,ch-europe-north1.storage.googleapis.com,,4,142.251.37.112,10.19.19.20,ICMP,117.0,48,"[{'rtt': 9.271298}, {'rtt': 8.253698}, {'rtt': 7.253762}]",0,3,3,7.253762,9.271298,8.259586,50949595,3062,2023-03-15 13:37:50,Ping,89.22.65.238,ping,50949595,,1678887471
5080,2.6.2,20,ch-europe-north1.storage.googleapis.com,37.788794,4,142.250.180.208,172.31.9.15,ICMP,120.0,48,"[{'rtt': 1.182529}, {'rtt': 1.071377}, {'rtt': 1.086357}]",0,3,3,1.071377,1.182529,1.113421,50949595,31091,2023-03-15 13:37:50,Ping,78.24.66.252,ping,50949595,,1678887470
5080,2.6.2,88,ch-europe-north1.storage.googleapis.com,33.95509,4,142.250.184.16,185.110.17.85,ICMP,117.0,48,"[{'rtt': 9.20997}, {'rtt': 8.615085}, {'rtt': 8.74771}]",0,3,3,8.615085,9.20997,8.8575883333,50949595,31427,2023-03-15 13:37:48,Ping,185.110.17.85,ping,50949595,,1678887471
5080,2.6.2,104,ch-europe-north1.storage.googleapis.com,91.836045,4,142.250.203.208,10.2.220.5,ICMP,119.0,48,"[{'rtt': 7.485845}, {'rtt': 7.4519}, {'rtt': 7.738355}]",0,3,3,7.4519,7.738355,7.5587,50949595,31501,2023-03-15 13:37:49,Ping,84.38.17.238,ping,50949595,,1678887470
5080,2.6.2,24,ch-europe-north1.storage.googleapis.com,49.100901,4,142.251.36.144,10.136.0.60,ICMP,120.0,48,"[{'rtt': 7.338393}, {'rtt': 7.321143}, {'rtt': 7.245542}]",0,3,3,7.245542,7.338393,7.3016926667,50949595,31702,2023-03-15 13:37:51,Ping,93.93.35.100,ping,50949595,,1678887470
5080,2.6.2,20,ch-europe-north1.storage.googleapis.com,9.184076,4,142.250.179.80,192.168.88.14,ICMP,114.0,48,"[{'rtt': 2.461886}, {'rtt': 2.21005}, {'rtt': 2.168965}]",0,3,3,2.168965,2.461886,2.2803003333,50949595,31833,2023-03-15 13:37:52,Ping,192.54.144.217,ping,50949595,,1678887472
5080,2.6.2,3,ch-europe-north1.storage.googleapis.com,21.524443,4,142.250.184.112,95.171.58.198,ICMP,120.0,48,"[{'rtt': 5.162823}, {'rtt': 4.963597}, {'rtt': 4.917407}]",0,3,3,4.917407,5.162823,5.014609,50949595,32966,2023-03-15 13:37:50,Ping,95.171.58.198,ping,50949595,,1678887471
4790,,102,ch-europe-north1.storage.googleapis.com,,4,142.250.186.112,195.80.117.46,ICMP,116.0,48,"[{'rtt': 39.45524}, {'rtt': 38.07668}, {'rtt': 37.631239}]",0,3,3,37.631239,39.45524,38.3877196667,50949595,3344,2023-03-15 13:37:50,Ping,195.80.117.46,ping,50949595,,1678887471
5080,2.6.2,17,ch-europe-north1.storage.googleapis.com,42.865632,4,142.250.74.176,212.70.175.242,ICMP,57.0,48,"[{'rtt': 12.249026}, {'rtt': 12.375162}, {'rtt': 12.393701}]",0,3,3,12.249026,12.393701,12.3392963333,50949595,33536,2023-03-15 13:37:49,Ping,212.70.175.242,ping,50949595,,1678887470
5080,2.6.2,104,ch-europe-north1.storage.googleapis.com,11.013395,4,216.58.210.176,10.10.99.102,ICMP,59.0,48,"[{'rtt': 11.143067}, {'rtt': 10.800408000000001}, {'rtt': 11.04841}]",0,3,3,10.800408000000001,11.143067,10.997295,50949595,33572,2023-03-15 13:37:50,Ping,185.113.168.7,ping,50949595,,1678887471
5080,2.6.2,23,ch-europe-north1.storage.googleapis.com,32.730901,4,142.250.180.208,31.47.10.6,ICMP,59.0,48,"[{'rtt': 9.771822}, {'rtt': 13.522058}, {'rtt': 12.017572}]",0,3,3,9.771822,13.522058,11.770484,50949595,33688,2023-03-15 13:37:50,Ping,31.47.10.6,ping,50949595,,1678887471
5080,2.6.2,140,ch-europe-north1.storage.googleapis.com,19.131046,4,142.250.186.48,78.110.232.14,ICMP,115.0,48,"[{'rtt': 12.315447}, {'rtt': 12.297021}, {'rtt': 12.157461}]",0,3,3,12.157461,12.315447,12.256643,50949595,33814,2023-03-15 13:37:50,Ping,78.110.232.14,ping,50949595,,1678887470
5080,2.6.2,139,ch-europe-north1.storage.googleapis.com,45.062145,4,192.178.25.176,10.10.0.55,ICMP,120.0,48,"[{'rtt': 8.213315}, {'rtt': 7.65106}, {'rtt': 7.376463}]",0,3,3,7.376463,8.213315,7.746946,50949595,33901,2023-03-15 13:37:50,Ping,194.187.236.6,ping,50949595,,1678887470
5080,2.6.2,117,ch-europe-north1.storage.googleapis.com,73.085296,4,74.125.205.128,10.96.254.82,ICMP,107.0,48,"[{'rtt': 45.026822}, {'rtt': 44.882698}, {'rtt': 44.778109}]",0,3,3,44.778109,45.026822,44.8958763333,50949595,35275,2023-03-15 13:37:51,Ping,212.193.78.192,ping,50949595,,1678887471
5080,2.6.2,19,ch-europe-north1.storage.googleapis.com,57.791813,4,142.250.184.112,192.168.1.102,ICMP,118.0,48,"[{'rtt': 14.466215}, {'rtt': 21.108789}, {'rtt': 13.242871}]",0,3,3,13.242871,21.108789,16.272625,50949595,35346,2023-03-15 13:37:51,Ping,194.116.19.102,ping,50949595,,1678887471
5080,2.6.2,96,ch-europe-north1.storage.googleapis.com,39.280948,4,142.250.181.240,194.76.112.44,ICMP,117.0,48,"[{'rtt': 18.437243}, {'rtt': 19.103469}, {'rtt': 18.738423}]",0,3,3,18.437243,19.103469,18.7597116667,50949595,35393,2023-03-15 13:37:50,Ping,194.76.112.44,ping,50949595,,1678887471
4790,,111,ch-europe-north1.storage.googleapis.com,,4,216.58.212.208,10.18.20.54,ICMP,119.0,48,"[{'rtt': 4.272385}, {'rtt': 4.154113}, {'rtt': 4.178689}]",0,3,3,4.154113,4.272385,4.201729,50949595,3590,2023-03-15 13:37:51,Ping,212.82.90.20,ping,50949595,,1678887470
4790,,295,ch-europe-north1.storage.googleapis.com,,4,216.58.207.208,192.168.8.22,ICMP,52.0,48,"[{'rtt': 31.034118}, {'rtt': 29.149446}, {'rtt': 28.077317999999998}]",0,3,3,28.077317999999998,31.034118,29.420294,50949595,3601,2023-03-15 13:37:52,Ping,80.89.72.103,ping,50949595,,1678887471
4790,,46,ch-europe-north1.storage.googleapis.com,,4,142.251.37.112,10.35.8.62,ICMP,120.0,48,"[{'rtt': 6.330625}, {'rtt': 6.216962}, {'rtt': 6.170882}]",0,3,3,6.170882,6.330625,6.2394896667,50949595,3668,2023-03-15 13:37:52,Ping,185.149.129.31,ping,50949595,,1678887471
4790,,37,ch-europe-north1.storage.googleapis.com,,4,172.217.20.80,172.16.60.125,ICMP,115.0,48,"[{'rtt': 51.401482}, {'rtt': 50.970634}, {'rtt': 50.96449}]",0,3,3,50.96449,51.401482,51.112202,50949595,3676,2023-03-15 13:37:51,Ping,194.1.149.229,ping,50949595,,1678887471
4790,,47,ch-europe-north1.storage.googleapis.com,,4,142.250.74.48,195.10.204.13,ICMP,61.0,48,"[{'rtt': 14.598915}, {'rtt': 14.444547}, {'rtt': 14.456067000000001}]",0,3,3,14.444547,14.598915,14.499843,50949595,4016,2023-03-15 13:37:51,Ping,195.10.204.13,ping,50949595,,1678887471
4790,,55,ch-europe-north1.storage.googleapis.com,,4,216.58.209.176,192.168.1.33,ICMP,59.0,48,"[{'rtt': 23.774981}, {'rtt': 20.130052}, {'rtt': 19.982596}]",0,3,3,19.982596,23.774981,21.2958763333,50949595,4020,2023-03-15 13:37:51,Ping,80.221.122.11,ping,50949595,,1678887471
4790,,795,ch-europe-north1.storage.googleapis.com,,4,64.233.161.128,176.124.247.17,ICMP,55.0,48,"[{'rtt': 17.971971}, {'rtt': 17.682436}, {'rtt': 24.023813}]",0,3,3,17.682436,24.023813,19.89274,50949595,4165,2023-03-15 13:37:51,Ping,176.124.247.17,ping,50949595,,1678887471
4790,,589,ch-europe-north1.storage.googleapis.com,,4,,,ICMP,,48,"[{'error': 'dns resolution failed: nodename nor servname provided, or not known'}]",0,0,0,-1.0,-1.0,-1.0,50949595,4372,2023-03-15 13:37:50,Ping,195.82.134.10,ping,50949595,,1678887471
4790,,1417,ch-europe-north1.storage.googleapis.com,,4,209.85.233.128,10.5.55.3,ICMP,107.0,48,"[{'rtt': 64.538125}, {'rtt': 58.424844}, {'rtt': 58.136076}]",0,3,3,58.136076,64.538125,60.3663483333,50949595,4453,2023-03-15 13:37:53,Ping,37.194.53.11,ping,50949595,,1678887474
4790,,66,ch-europe-north1.storage.googleapis.com,,4,108.177.14.128,212.66.32.150,ICMP,58.0,48,"[{'rtt': 35.654407}, {'rtt': 35.559176}, {'rtt': 35.544584}]",0,3,3,35.544584,35.654407,35.5860556667,50949595,4809,2023-03-15 13:37:51,Ping,212.66.32.150,ping,50949595,,1678887472
4790,,124,ch-europe-north1.storage.googleapis.com,,4,142.250.74.80,10.0.0.1,ICMP,113.0,48,"[{'rtt': 47.817994}, {'rtt': 43.277577}, {'rtt': 44.107785}]",0,3,3,43.277577,47.817994,45.0677853333,50949595,4842,2023-03-15 13:37:51,Ping,88.90.190.179,ping,50949595,,1678887471
4790,,37,ch-europe-north1.storage.googleapis.com,,4,142.251.36.240,192.168.12.40,ICMP,116.0,48,"[{'rtt': 4.439041}, {'rtt': 4.763136}, {'rtt': 4.305409}]",0,3,3,4.305409,4.763136,4.5025286667,50949595,4844,2023-03-15 13:37:49,Ping,185.221.77.9,ping,50949595,,1678887470
5080,2.6.2,117,ch-europe-north1.storage.googleapis.com,18.132916,4,142.250.179.176,91.228.242.194,ICMP,117.0,48,"[{'rtt': 11.714958}, {'rtt': 8.915792}, {'rtt': 9.975125}]",0,3,3,8.915792,11.714958,10.2019583333,50949595,50489,2023-03-15 13:37:51,Ping,91.228.242.194,ping,50949595,,1678887471
5080,2.6.2,105,ch-europe-north1.storage.googleapis.com,15.677417,4,216.58.209.176,192.168.0.101,ICMP,57.0,48,"[{'rtt': 12.959167}, {'rtt': 10.028458}, {'rtt': 10.249166}]",0,3,3,10.028458,12.959167,11.0789303333,50949595,50581,2023-03-15 13:37:51,Ping,185.157.110.8,ping,50949595,,1678887471
5080,2.6.2,18,ch-europe-north1.storage.googleapis.com,32.972958,4,142.250.180.240,213.157.100.146,ICMP,122.0,48,"[{'rtt': 0.9494159999999999}, {'rtt': 0.919292}, {'rtt': 0.853375}]",0,3,3,0.853375,0.9494159999999999,0.907361,50949595,50644,2023-03-15 13:37:49,Ping,213.157.100.146,ping,50949595,,1678887470
5080,2.6.2,20,ch-europe-north1.storage.googleapis.com,44.968666999999996,4,64.233.164.128,192.168.0.136,ICMP,109.0,48,"[{'rtt': 5.050084}, {'rtt': 4.761208}, {'rtt': 4.61775}]",0,3,3,4.61775,5.050084,4.8096806667,50949595,50717,2023-03-15 13:37:52,Ping,188.242.17.90,ping,50949595,,1678887471
5080,2.6.2,116,ch-europe-north1.storage.googleapis.com,18.077333,4,172.217.19.80,192.168.198.109,ICMP,121.0,48,"[{'rtt': 5.221208}, {'rtt': 5.184584}, {'rtt': 5.021958}]",0,3,3,5.021958,5.221208,5.1425833333,50949595,50840,2023-03-15 13:37:50,Ping,81.201.224.6,ping,50949595,,1678887470
5080,2.6.2,22,ch-europe-north1.storage.googleapis.com,30.8505,4,64.233.161.128,192.168.1.90,ICMP,106.0,48,"[{'rtt': 25.584}, {'rtt': 25.3275}, {'rtt': 25.383083}]",0,3,3,25.3275,25.584,25.4315276667,50949595,51165,2023-03-15 13:37:50,Ping,178.75.41.88,ping,50949595,,1678887470
5080,2.6.2,87,ch-europe-north1.storage.googleapis.com,6.113875,4,142.251.39.112,85.194.201.6,ICMP,60.0,48,"[{'rtt': 30.675}, {'rtt': 30.573584}, {'rtt': 30.416042}]",0,3,3,30.416042,30.675,30.5548753333,50949595,51685,2023-03-15 13:37:50,Ping,85.194.201.6,ping,50949595,,1678887470
5080,2.6.2,18,ch-europe-north1.storage.googleapis.com,36.422,4,142.251.208.144,80.65.65.212,ICMP,120.0,48,"[{'rtt': 11.991125}, {'rtt': 11.533958}, {'rtt': 11.552208}]",0,3,3,11.533958,11.991125,11.6924303333,50949595,51695,2023-03-15 13:37:50,Ping,80.65.65.212,ping,50949595,,1678887471
5080,2.6.2,39,ch-europe-north1.storage.googleapis.com,95.850917,4,142.251.39.48,192.168.10.255,ICMP,117.0,48,"[{'rtt': 33.016}, {'rtt': 31.052833}, {'rtt': 24.294792}]",0,3,3,24.294792,33.016,29.4545416667,50949595,51735,2023-03-15 13:37:52,Ping,5.43.80.130,ping,50949595,,1678887471
5080,2.6.2,26,ch-europe-north1.storage.googleapis.com,12.635667,4,142.250.179.144,10.10.61.15,ICMP,119.0,48,"[{'rtt': 5.056833}, {'rtt': 5.219}, {'rtt': 4.79275}]",0,3,3,4.79275,5.219,5.022861,50949595,52533,2023-03-15 13:37:49,Ping,185.114.196.23,ping,50949595,,1678887471
5080,2.6.2,33,ch-europe-north1.storage.googleapis.com,54.113458,4,173.194.73.128,192.168.88.253,ICMP,103.0,48,"[{'rtt': 59.858041}, {'rtt': 59.841458}, {'rtt': 59.736}]",0,3,3,59.736,59.858041,59.811833,50949595,52577,2023-03-15 13:37:52,Ping,185.252.145.140,ping,50949595,,1678887474
5080,2.6.2,20,ch-europe-north1.storage.googleapis.com,11.597208,4,142.250.179.144,172.16.2.54,ICMP,117.0,48,"[{'rtt': 7.373583}, {'rtt': 7.260958}, {'rtt': 7.097958}]",0,3,3,7.097958,7.373583,7.2441663333,50949595,52709,2023-03-15 13:37:51,Ping,2.59.64.48,ping,50949595,,1678887471
5080,2.6.2,17,ch-europe-north1.storage.googleapis.com,49.247292,4,108.177.14.128,192.168.1.251,ICMP,111.0,48,"[{'rtt': 15.88625}, {'rtt': 15.771583}, {'rtt': 15.7565}]",0,3,3,15.7565,15.88625,15.8047776667,50949595,52806,2023-03-15 13:37:49,Ping,84.38.138.44,ping,50949595,,1678887471
5080,2.6.2,124,ch-europe-north1.storage.googleapis.com,47.037375,4,192.178.25.176,192.168.1.170,ICMP,118.0,48,"[{'rtt': 26.607208}, {'rtt': 26.123791}, {'rtt': 26.547042}]",0,3,3,26.123791,26.607208,26.4260136667,50949595,52999,2023-03-15 13:37:50,Ping,91.214.138.29,ping,50949595,,1678887471
5080,2.6.2,23,ch-europe-north1.storage.googleapis.com,57.265417,4,142.250.187.144,171.22.151.71,ICMP,114.0,48,"[{'x': '*'}, {'rtt': 33.000209, 'ttl': 114}, {'rtt': 32.903083}]",0,2,3,32.903083,33.000209,32.951646,50949595,53055,2023-03-15 13:37:51,Ping,171.22.151.71,ping,50949595,,1678887471
5080,2.6.2,20,ch-europe-north1.storage.googleapis.com,56.091292,4,209.85.233.128,178.34.191.51,ICMP,109.0,48,"[{'rtt': 42.840375}, {'rtt': 42.696792}, {'rtt': 43.082458}]",0,3,3,42.696792,43.082458,42.8732083333,50949595,53069,2023-03-15 13:37:50,Ping,178.34.191.51,ping,50949595,,1678887470
5080,2.6.2,18,ch-europe-north1.storage.googleapis.com,90.371125,4,142.250.185.240,192.168.30.177,ICMP,120.0,48,"[{'rtt': 82.398084}, {'rtt': 82.306084}, {'rtt': 82.27125}]",0,3,3,82.27125,82.398084,82.3251393333,50949595,53134,2023-03-15 13:37:50,Ping,212.125.42.161,ping,50949595,,1678887471
5080,2.6.2,37,ch-europe-north1.storage.googleapis.com,35.623166,4,142.251.208.176,192.168.1.5,ICMP,116.0,48,"[{'rtt': 14.042125}, {'rtt': 13.795833}, {'rtt': 13.6745}]",0,3,3,13.6745,14.042125,13.837486,50949595,53158,2023-03-15 13:37:51,Ping,94.250.187.97,ping,50949595,,1678887471
4790,,118,ch-europe-north1.storage.googleapis.com,,4,142.250.178.16,81.27.96.28,ICMP,117.0,48,"[{'rtt': 13.170434}, {'rtt': 10.511618}, {'rtt': 10.455554}]",0,3,3,10.455554,13.170434,11.379202,50949595,533,2023-03-15 13:37:51,Ping,81.27.96.28,ping,50949595,,1678887471
5080,2.6.2,126,ch-europe-north1.storage.googleapis.com,38.647375,4,142.251.208.144,192.168.2.42,ICMP,121.0,48,"[{'rtt': 1.394792}, {'rtt': 1.167875}, {'rtt': 1.219583}]",0,3,3,1.167875,1.394792,1.26075,50949595,53435,2023-03-15 13:37:51,Ping,62.77.129.131,ping,50949595,,1678887470
5080,2.6.2,121,ch-europe-north1.storage.googleapis.com,27.83975,4,142.250.187.240,10.0.0.216,ICMP,119.0,48,"[{'rtt': 8.259792}, {'rtt': 8.207}, {'rtt': 7.216708}]",0,3,3,7.216708,8.259792,7.8945,50949595,53808,2023-03-15 13:37:50,Ping,213.230.198.32,ping,50949595,,1678887470
5080,2.6.2,1,ch-europe-north1.storage.googleapis.com,84.275667,4,142.251.208.112,192.168.3.16,ICMP,119.0,48,"[{'rtt': 128.724084}, {'rtt': 109.493792}, {'rtt': 133.143042}]",0,3,3,109.493792,133.143042,123.7869726667,50949595,53847,2023-03-15 13:37:50,Ping,91.225.200.111,ping,50949595,,1678887471
5080,2.6.2,27,ch-europe-north1.storage.googleapis.com,93.937001,4,64.233.164.128,192.168.50.110,ICMP,103.0,48,"[{'rtt': 48.688292}, {'rtt': 48.750334}, {'rtt': 48.730667}]",0,3,3,48.688292,48.750334,48.7230976667,50949595,53969,2023-03-15 13:37:53,Ping,89.31.34.147,ping,50949595,,1678887472
5080,2.6.2,7,ch-europe-north1.storage.googleapis.com,31.318792,4,142.250.150.128,192.168.10.12,ICMP,54.0,48,"[{'rtt': 67.201833}, {'rtt': 67.01375}, {'rtt': 67.334292}]",0,3,3,67.01375,67.334292,67.1832916667,50949595,54763,2023-03-15 13:37:49,Ping,91.189.181.22,ping,50949595,,1678887471
5080,2.6.2,22,ch-europe-north1.storage.googleapis.com,27.75475,4,142.250.180.144,192.168.1.66,ICMP,115.0,48,"[{'rtt': 8.484792}, {'rtt': 7.865375}, {'rtt': 7.73325}]",0,3,3,7.73325,8.484792,8.0278056667,50949595,54869,2023-03-15 13:37:49,Ping,82.57.212.184,ping,50949595,,1678887470
5080,2.6.2,36,ch-europe-north1.storage.googleapis.com,42.11075,4,173.194.221.128,192.168.1.100,ICMP,109.0,48,"[{'rtt': 17.379125}, {'rtt': 17.3195}, {'rtt': 17.141458}]",0,3,3,17.141458,17.379125,17.2800276667,50949595,55368,2023-03-15 13:37:51,Ping,62.78.44.226,ping,50949595,,1678887470
5080,2.6.2,29,ch-europe-north1.storage.googleapis.com,192.171959,4,173.194.73.128,192.168.1.224,ICMP,110.0,48,"[{'rtt': 69.697958}, {'rtt': 69.982209}, {'rtt': 69.262}]",0,3,3,69.262,69.982209,69.647389,50949595,55663,2023-03-15 13:37:51,Ping,31.135.34.234,ping,50949595,,1678887473
5080,2.6.2,2,ch-europe-north1.storage.googleapis.com,12.958167,4,216.58.212.208,10.40.0.26,ICMP,121.0,48,"[{'rtt': 3.266375}, {'rtt': 2.963875}, {'rtt': 2.769791}]",0,3,3,2.769791,3.266375,3.0000136667,50949595,55735,2023-03-15 13:37:52,Ping,91.204.246.39,ping,50949595,,1678887471
5080,2.6.2,27,ch-europe-north1.storage.googleapis.com,276.385836,4,142.250.74.176,192.168.1.142,ICMP,57.0,48,"[{'rtt': 47.687647}, {'rtt': 43.441804}, {'rtt': 41.898538}]",0,3,3,41.898538,47.687647,44.342663,50949595,60187,2023-03-15 13:37:51,Ping,78.28.69.185,ping,50949595,,1678887471
5080,2.6.2,62,ch-europe-north1.storage.googleapis.com,79.154511,4,142.250.74.48,185.42.136.158,ICMP,121.0,48,"[{'rtt': 1.039284}, {'rtt': 1.05703}, {'rtt': 1.085531}]",0,3,3,1.039284,1.085531,1.060615,50949595,6049,2023-03-15 13:37:52,Ping,185.42.136.158,ping,50949595,,1678887472
5080,2.6.2,24,ch-europe-north1.storage.googleapis.com,106.96733,4,142.251.208.144,172.16.0.32,ICMP,120.0,48,"[{'rtt': 1.642}, {'rtt': 1.236121}, {'rtt': 1.198277}]",0,3,3,1.198277,1.642,1.3587993333,50949595,60971,2023-03-15 13:37:51,Ping,92.61.118.6,ping,50949595,,1678887472
5080,2.6.2,116,ch-europe-north1.storage.googleapis.com,72.671728,4,142.250.75.240,192.168.5.16,ICMP,121.0,48,"[{'rtt': 29.88539}, {'rtt': 29.478713}, {'rtt': 29.789702}]",0,3,3,29.478713,29.88539,29.717935,50949595,61373,2023-03-15 13:37:49,Ping,83.173.88.70,ping,50949595,,1678887470
5080,2.6.2,19,ch-europe-north1.storage.googleapis.com,73.312834,4,216.58.206.208,192.168.1.2,ICMP,119.0,48,"[{'rtt': 31.088405}, {'rtt': 31.459721}, {'rtt': 31.094086}]",0,3,3,31.088405,31.459721,31.2140706667,50949595,61789,2023-03-15 13:37:50,Ping,46.36.165.37,ping,50949595,,1678887471
5080,2.6.2,31,ch-europe-north1.storage.googleapis.com,46.135573,4,142.250.185.176,192.168.2.21,ICMP,121.0,48,"[{'rtt': 31.11943}, {'rtt': 31.158713}, {'rtt': 31.163674}]",0,3,3,31.11943,31.163674,31.1472723333,50949595,61956,2023-03-15 13:37:50,Ping,80.96.25.171,ping,50949595,,1678887470
5080,2.6.2,30,ch-europe-north1.storage.googleapis.com,18.293373,4,142.250.74.144,46.183.219.225,ICMP,118.0,48,"[{'rtt': 10.149037}, {'rtt': 9.578483}, {'rtt': 9.695848}]",0,3,3,9.578483,10.149037,9.8077893333,50949595,6198,2023-03-15 13:37:50,Ping,46.183.219.225,ping,50949595,,1678887470
5080,2.6.2,30,ch-europe-north1.storage.googleapis.com,50.325731,4,216.58.212.16,10.255.255.44,ICMP,117.0,48,"[{'rtt': 39.820054999999996}, {'rtt': 39.228971}, {'rtt': 39.295215}]",0,3,3,39.228971,39.820054999999996,39.4480803333,50949595,62311,2023-03-15 13:37:50,Ping,92.119.238.22,ping,50949595,,1678887470
5080,2.6.2,36,ch-europe-north1.storage.googleapis.com,66.091962,4,142.250.184.144,192.168.189.254,ICMP,116.0,48,"[{'rtt': 22.024493}, {'rtt': 21.933924}, {'rtt': 22.068977}]",0,3,3,21.933924,22.068977,22.0091313333,50949595,62529,2023-03-15 13:37:50,Ping,185.120.181.63,ping,50949595,,1678887470
5080,2.6.2,108,ch-europe-north1.storage.googleapis.com,65.159767,4,142.250.187.144,192.168.88.14,ICMP,119.0,48,"[{'rtt': 7.748319}, {'rtt': 7.391329}, {'rtt': 7.135228}]",0,3,3,7.135228,7.748319,7.4249586667,50949595,62740,2023-03-15 13:37:50,Ping,193.36.90.130,ping,50949595,,1678887470
5080,2.6.2,23,ch-europe-north1.storage.googleapis.com,73.410352,4,142.250.180.208,172.20.1.105,ICMP,54.0,48,"[{'rtt': 21.538395}, {'rtt': 21.569517}, {'rtt': 21.533514}]",0,3,3,21.533514,21.569517,21.547142,50949595,62948,2023-03-15 13:37:50,Ping,195.130.50.133,ping,50949595,,1678887470
5080,2.6.2,120,ch-europe-north1.storage.googleapis.com,71.210896,4,172.217.169.112,192.168.5.2,ICMP,117.0,48,"[{'rtt': 16.221295}, {'rtt': 16.217774}, {'rtt': 16.07176}]",0,3,3,16.07176,16.221295,16.1702763333,50949595,63089,2023-03-15 13:37:50,Ping,213.207.36.78,ping,50949595,,1678887471
5080,2.6.2,6,ch-europe-north1.storage.googleapis.com,59.566,4,142.250.186.144,37.252.254.142,ICMP,58.0,48,"[{'rtt': 42.851317}, {'rtt': 42.898208}, {'rtt': 42.820005}]",0,3,3,42.820005,42.898208,42.85651,50949595,6338,2023-03-15 13:37:50,Ping,37.252.254.142,ping,50949595,,1678887470
5080,2.6.2,64,ch-europe-north1.storage.googleapis.com,111.325948,4,142.251.1.128,195.209.139.36,ICMP,111.0,48,"[{'rtt': 22.556848}, {'rtt': 22.86823}, {'rtt': 23.871217}]",0,3,3,22.556848,23.871217,23.098765,50949595,6526,2023-03-15 13:37:50,Ping,195.209.139.36,ping,50949595,,1678887470
5080,2.6.2,53,ch-europe-north1.storage.googleapis.com,55.577637,4,142.251.36.48,109.248.43.37,ICMP,115.0,48,"[{'rtt': 13.695579}, {'rtt': 13.675886}, {'rtt': 13.759744}]",0,3,3,13.675886,13.759744,13.710403,50949595,6547,2023-03-15 13:37:52,Ping,109.248.43.37,ping,50949595,,1678887473
5080,2.6.2,34,ch-europe-north1.storage.googleapis.com,13.132586,4,142.250.187.240,185.57.191.228,ICMP,59.0,48,"[{'rtt': 6.472973}, {'rtt': 6.398596}, {'rtt': 6.455336}]",0,3,3,6.398596,6.472973,6.4423016667,50949595,6552,2023-03-15 13:37:50,Ping,185.57.191.228,ping,50949595,,1678887471
5080,2.6.2,45,ch-europe-north1.storage.googleapis.com,9.896989,4,142.250.186.48,185.145.196.198,ICMP,61.0,48,"[{'rtt': 0.775192}, {'rtt': 0.8012779999999999}, {'rtt': 0.7668419999999999}]",0,3,3,0.7668419999999999,0.8012779999999999,0.7811039999999999,50949595,6600,2023-03-15 13:37:51,Ping,185.145.196.198,ping,50949595,,1678887471
5080,2.6.2,34,ch-europe-north1.storage.googleapis.com,9.970102,4,142.251.36.48,84.38.236.1,ICMP,120.0,48,"[{'rtt': 0.627898}, {'rtt': 0.6406569999999999}, {'rtt': 0.6495700000000001}]",0,3,3,0.627898,0.6495700000000001,0.6393749999999999,50949595,6626,2023-03-15 13:37:51,Ping,84.38.236.1,ping,50949595,,1678887473
5080,2.6.2,40,ch-europe-north1.storage.googleapis.com,2.5549749999999998,4,142.250.186.144,195.43.87.140,ICMP,120.0,48,"[{'rtt': 32.832961}, {'rtt': 32.870026}, {'rtt': 32.842601}]",0,3,3,32.832961,32.870026,32.8485293333,50949595,6722,2023-03-15 13:37:50,Ping,195.43.87.140,ping,50949595,,1678887471
